Fecha,Año,País,Estado,Sexo,Edad,Provocado,Fatal,Hora_limpia,Momento_día,Especie_grupo,Herida
1938-07-12,1938,AUSTRALIA,Torres Strait,M,25,,True,,,,"FATAL, dragged out of diving helmet  "
1938-06-17,1938,NICARAGUA,Lower San Juan River,NAN,,,True,,,Toro,"FATAL x 2, all other passengers & crew reached shore after a long swim"
1938-06-08,1938,AUSTRALIA,New South Wales,M,,,False,,,,"No injury, the shark knocked him off his feet"
1938-05-26,1938,COSTA RICA,Nicoya Peninsula,M,,,True,,,,"FATAL, pulled overboard by tuna, & bitten by shark "
1938-05-15,1938,IRAQ,Basrah City,M,,,False,,,Toro,"Arm severed, but survived. Note: Some weeks later he was swimming at the same spot when a shark severed his right foot."
,1938,INDIA,West Bengal,NAN,,,True,,,,"2 survived,       1 FATAL"
,1938,FIJI,Viti Levu,M,,,False,,,,unknown
1938-03-08,1938,AUSTRALIA,Northern Territory,M,,,False,,,,"Leg severed, but survived"
1938-01-21,1938,AUSTRALIA,New South Wales,M,,,False,,,Tigre,Thumb bitten by landed shark PROVOKED INCIDENT
1938-01-18,1938,SOUTH AFRICA,KwaZulu-Natal,M,13,,False,,,,Leg bitten PROVOKED INCIDENT
1938-01-14,1938,AUSTRALIA,New South Wales,M,24,,,,,,Superficial lacerations on feet & toes
1938-01-02,1938,AUSTRALIA,New South Wales,M,,,False,,,,"No injury, ski bumped & he was thrown in the water. Ski had indentations"
,1938,EGYPT,,M,,,True,,,,FATAL
1938-01-01,1938,TRINIDAD & TOBAGO,Trinidad,M,50,,False,,,,Left hand and arm bitten
1938-01-01,1938,USA,North Carolina,M,,,False,,,,"No injury, boat towed by harpooned shark, PROVOKED INCIDENT"
1938-01-01,1938,AUSTRALIA,Torres Strait,M,17,,False,,,,Leg severed above knee
1938-01-01,1938,SOUTH AFRICA,KwaZulu-Natal,M,,,False,,,,"""Mauled"""
1937-11-13,1937,USA,North Carolina,M,,,True,,,,FATAL 
1937-11-11,1937,AUSTRALIA,Torres Strait ,M,17,,True,,,,FATAL
,1937,SOLOMON ISLANDS,,M,,,True,,,,FATAL
1937-10-27,1937,AUSTRALIA,Queensland ,M,25,,True,17,Tarde,Tigre,FATAL
1937-10-27,1937,AUSTRALIA,Queensland,M,18,,True,17,Tarde,Tigre,FATAL
1937-10-24,1937,AUSTRALIA,New South Wales,M,16,,False,,,,Tooth imprints on torso
1937-10-24,1937,AUSTRALIA,New South Wales,M,,,False,,,,"No injury, repulsed shark"
,1937,CROATIA, Split-Dalmatia County,M,,,False,,,,Injured by shark they were trying to catch PROVOKED INCIDENT
1937-09-12,1937,SCOTLAND,Argyllshire,NAN,,,False,,,,"No injury to occupants, two 5-foot observation windows shattered"
1937-09-11,1937,SCOTLAND,Arran,NAN,,,False,,,,"No injury to occupants, propeller shaft damaged"
1937-09-01,1937,SCOTLAND,Argyll,M,,,False,,,,3 people drowned when the boat was capsized by the shark
1937-08-31,1937,AUSTRALIA,Torres Strait,M,38,,False,11,Mañana,Tigre,"Head, neck & shoulder bitten (In 1918, he was also bitten by a shark off Cairns)"
1937-08-16,1937,TURKEY,,M,,,,,,,"No injury, no attack"
1937-08-02,1937,PANAMA,Colon Province,M,21,,True,,,,FATAL
,1937,AUSTRALIA,Northern Territory,M,,,True,,,,FATAL
1937-07-07,1937,ITALY,Liguria,NAN,,,,,,,No injury
,1937,GREECE,,NAN,,,True,,,,FATAL
1937-06-15,1937,AUSTRALIA,New South Wales,M,,,False,,,,Bitten by netted shark PROVOKED INCIDENT
1937-06-15,1937,USA,Texas,M,14,,True,,,,FATAL
1937-05-30,1937,USA,Texas,M,,,False,,,,Leg nipped by hooked shark PROVOKED INCIDENT
1937-05-15,1937,AUSTRALIA,Queensland,M,33,,True,,,,"FATAL, left arm severed at elbow, right arm bitten, right leg severed at knee    "
1937-03-26,1937,AUSTRALIA,New South Wales,M,16,,,,,,His body was recovered 2 days later but shark involvement prior to death was not confirmed
1937-03-09,1937,AUSTRALIA,Victoria,M,43,,,,,,Shark involvement prior to death was not confirmed
1937-02-13,1937,AUSTRALIA,New South Wales,M,32,,True,15,Tarde,Blanco,"FATAL, buttocks, ankle & right elbow bitten "
1937-02-11,1937,AUSTRALIA,New South Wales,M,,,False,,,,Foot bitten
1937-02-04,1937,AUSTRALIA,New South Wales,NAN,,,False,3,Madrugada,,"No injury to occupants, launch holed"
1937-02-03,1937,AUSTRALIA,Queensland,M,20,,False,,,,Left shoulder bitten by netted shark PROVOKED INCIDENT
1937-01-01,1937,AUSTRALIA,South Australia,M,,,,,,,"15' shark seen with the man's body in its mouth, but shark involvement prior to death was not confirmed"
1937-01-27,1937,AUSTRALIA,New South Wales,M,18,,False,,,,Bitten on forearm PROVOKED INCIDENT
1937-01-01,1937,AUSTRALIA,Torres Strait,M,,,False,,,,Survived
1936-12-30,1936,USA,Hawaii,M,,,False,,,,Thigh lacerated
1936-12-19,1936,AUSTRALIA,Queensland,NAN,,,False,,,,"No injury to occupant. Shark damaged scull, tooth fragments recovered"
1936-12-15,1936,AUSTRALIA,New South Wales,NAN,,,False,,,,Hooked shark bit rudder PROVOKED INCIDENT
1936-12-12,1936,AUSTRALIA,New South Wales,M,15,,True,11,Mañana,,"FATAL, leg severed at knee"
1936-12-01,1936,AUSTRALIA,Victoria,M,50,,True,,,Blanco,"FATAL, his 2.4 m dinghy was found with 2' x 3' hole in its side & tooth fragments embedded in the planking"
1936-11-27,1936,AUSTRALIA,Torres Strait,M,,,False,,,,Speared shark bit his hand PROVOKED INCIDENT
,1936,VIETNAM,,M,,,True,,,,FATAL
1936-09-04,1936,USA,Hawaii,M,,,False,,,,Leg lacerated
1936-08-24,1936,AUSTRALIA,Torres Strait,M,,,False,,,Tigre,Flexed right leg bitten
1936-08-13,1936,ICELAND,Fishing Grounds,M,,,False,,,,"Bond's foot was injured, Kinch's back was injured"
1936-08-11,1936,CANADA,Newfoundland,NAN,,,False,,,,"No injury to occupants, hooked shark leapt onboard boat PROVOKED INCIDENT"
,1936,AUSTRALIA,Torres Strait,M,,,False,,,,Torso bitten 
1936-08-01,1936,USA,North Carolina,M,13,,False,,,,Shark rammed boat; no injury to occupants
1936-07-25,1936,USA,Massachusetts,M,16,,True,15,Tarde,Blanco,"FATAL, finger severed, thigh bitten He died during the surgical amputation of his leg   "
1936-07-12,1936,USA,New Jersey,NAN,,,False,15,Tarde,,"No injury to occupants, shark leapt onboard boat"
1936-07-07,1936,AUSTRALIA,Torres Strait,M,,,False,,,,Survived? Admitted to Thursday Island Hospital
1936-07-01,1936,SOUTH AFRICA,Western Cape Province,NAN,,,False,,,,"Shark leapt onboard & into fishwell, tossing a crew member, Pepino, in the sea"
1936-06-26,1936,AUSTRALIA,Torres Strait,M,16,,True,,,Tigre,FATAL
1936-06-06,1936,USA,Florida,M,,,True,,,,FATAL
1936-04-22,1936,AUSTRALIA,Queensland,M,16,,False,10,Mañana,Tigre,"Arm & back bitten, heel lacerated"
,1936,AUSTRALIA,Queensland,M,,,False,,,,Arm severed
1936-03-30,1936,USA,Florida,M,,,False,,,,No injury. His hand entangled in line of hooked shark. He was pulled overboard & towed 150' PROVOKED INCIDENT 
1936-03-12,1936,AUSTRALIA,Torres Strait,M,,,False,,,,Survived
1936-03-19,1936,AUSTRALIA,Queensland,M,,,False,,,,Right forearm lacerated
1936-03-04,1936,AUSTRALIA,Northern Territory,NAN,,,False,,,,"No injury to occupants, shark almost wrenched oar from aborigine"
1936-02-23,1936,AUSTRALIA,New South Wales,F,,,False,,,,Finger bitten PROVOKED INCIDENT
,1936,AUSTRALIA,Queensland,M,,,False,,,,"No injury, scull sank"
1936-02-04,1936,AUSTRALIA,New South Wales,M,14,,True,15,Tarde,Blanco,"FATAL, taken by shark, body not recovered. Twenty months later, in October 1937, meshing (setting anti-shark gill nets) began  at metropolitan beaches"
1936-01-22,1936,AUSTRALIA,South Australia,M,13,,True,18,Tarde,Blanco,FATAL 
1936-01-05,1936,AUSTRALIA,Queensland,M,17,,,,,,Disappeared & his torn clothing washed ashore
1936-01-01,1936,AUSTRALIA,New South Wales,M,,,False,,,,"He tried to hit shark with paddle, shark bumped  ski  PROVOKED INCIDENT"
1936-01-01,1936,AUSTRALIA,Victoria ,M,,,True,,,,FATAL 
1935-12-23,1935,AUSTRALIA,Victoria,NAN,,,False,,,,"Harpooned shark stove in bow (20"" x 10"" hole), boat sank PROVOKED INCIDENT"
1935-11-13,1935,AUSTRALIA,Torres Strait,M,20,,False,,,,Back & arm gashed but survived
1935-09-21,1935,USA,North Carolina,M,38,,True,20,Noche,,"FATAL, thigh bitten "
,1935,PAPUA NEW GUINEA,Central Province,M,,,True,,,,FATAL
1935-08-26,1935,AUSTRALIA,Queensland,M,38,,True,,,,"FATAL. His body was not recovered, but about 3 weeks later 2 sharks were caught with human remains, thought to be those of Quinn"
1935-08-24,1935,UNITED KINGDOM,Isle of Wight,M,,,,,,,"The hooked shark didn't cut his finger, he was injured by his line"
1935-08-13,1935,AUSTRALIA,Torres Strait,M,,,True,,,,"FATAL, right buttock & thigh bitten "
1935-07-27,1935,USA,California,M,23,,,,,,"Although listed as an uprovoked fatal attack by SAF, shark bite on his ankle was post-mortem following death by drowning"
1935-07-27,1935,USA,California,M,53,,,,,,"Although listed as  an uprovoked fatal attack by SAF, he was killed by the explosion. The shark bites were post-mortem "
1935-07-05,1935,PANAMA,,M,14,,True,,,,"FATAL, leg severed "
1935-07-01,1935,CROATIA,Adriatic Sea,F,22,,True,15,Tarde,,FATAL
1935-06-18,1935,USA,New Jersey,M,31,,False,,,,Arm lacerated by a shark that leapt onto boat 
,1935,SOLOMON ISLANDS,Makira-Uluwa Province,M,,,True,,,,FATAL
1935-06-01,1935,AUSTRALIA,South Australia,NAN,,,False,,,,Shark bumped dinghy twice
1935-06-01,1935,PAPUA NEW GUINEA,Northern (Oro) Province,NAN,,,False,,,,"Samoan missionary, Filemani, caught an 8'6"" shark after it had killed 1 man & 2 boys in space of few weeks"
1935-05-19,1935,SOUTH AFRICA,KwaZulu-Natal,M,,,False,,,Blanco,"Foot bitten, required 1 week hospitalization PROVOKED INCIDENT"
1935-05-12,1935,AUSTRALIA,Torres Strait,M,,,False,,,,3 gashes on hand & wrist
1935-04-25,1935,AUSTRALIA,New South Wales,M,40,,,,,,Captive tiger shark regurgitated his arm in the Coogee Aquarium
,1935,,,F,,,False,,,,Laceration to left leg
,1935,USA,California,M,,,False,,,,Laceration to hand  
1935-03-30,1935,AUSTRALIA,Queensland,M,,,False,,,,Buttocks injured by fin or a bump 
,1935,SOUTH AFRICA,KwaZulu-Natal,M,,,False,,,,Injury to foot    PROVOKED INCIDENT
1935-03-20,1935,AUSTRALIA,Torres Strait,M,,,False,,,Tigre,Left thigh abraded & 3 fingers lacerated
1935-03-13,1935,AUSTRALIA,Queensland,M,38,,False,,,,Calf & shin bitten  PROVOKED INCIDENT
1935-03-11,1935,AUSTRALIA,New South Wales,M,,,False,,,,Abrasions to shins
1935-03-09,1935,AUSTRALIA,New South Wales,M,27,,True,12,Tarde,Blanco,"FATAL, left thigh, buttock, left forearm bitten, finger removed  "
1935-03-02,1935,AUSTRALIA,New South Wales,M,22,,True,17,Tarde,Blanco,"FATAL, thigh bitten "
1935-02-14,1935,AUSTRALIA,New South Wales,M,20,,False,17,Tarde,,"Thigh lacerated, abrasions"
1935-01-24,1935,AUSTRALIA,New South Wales,M,,,False,,,Tigre,"No injury, sleeve ripped"
1935-01-24,1935,AUSTRALIA,Queensland,NAN,,,False,,,,No injury to occupants
,1935,ISRAEL,Herzliyah,NAN,,,,,,,human remains washed ahore
1935-01-17,1935,AUSTRALIA,Queensland,M,5,,,,,,No injury; onlookers saw 10' shark heading for him and lifted him ashore
1934-12-31,1934,AUSTRALIA,New South Wales,F,13,,False,20,Noche,Tigre,Hands severed
1934-12-31,1934,AUSTRALIA,New South Wales,M,19,,True,16,Tarde,,"FATAL, left leg bitten "
1934-12-23,1934,AUSTRALIA,New South Wales,M,14,,True,13,Tarde,,FATAL
1934-10-23,1934,AUSTRALIA,New South Wales,M,12,,False,13,Tarde,,Leg injured
1934-10-09,1934,AUSTRALIA,Northern Territory,F,38,,True,,,,FATAL
1934-10-08,1934,BERMUDA,Hamilton,M,,,False,,,,Arm bitten by hooked shark PROVOKED INCIDENT
1934-10-22,1934,AUSTRALIA,Torres Strait,M,,,True,,,,"FATAL, forearm lacerated & surgically amputated, but died of gas gangrene 13 days afterwards "
1934-09-08,1934,BERMUDA,Hamilton,M,,,False,,,,Right foot bitten by shark caught & taken onboard  by Mrs. Tucker North PROVOKED INCIDENT
1934-08-27,1934,ITALY,Sicily,M,,,False,,,Blanco,No injury to occupants
,1934,ITALY / CROATIA,,F,,,,,,,"Reported  to be FATAL and involve a 6m white shark, but found to be a false report; there was no attack"
1934-08-26,1934,AUSTRALIA,Queensland,M,,,True,,,,"FATAL, body was not recovered"
1934-08-21,1934,CROATIA,Adriatic Sea,F,18,,True,,,Blanco,FATAL
1934-08-05,1934,USA,Georgia,M,11,,False,,,,Lacerations to right leg
1934-07-11,1934,AUSTRALIA,New South Wales,N,,,False,,,,"No injury to occupants Sharks continually followed the dinghy, and one smashed its rudder "
1934-06-21,1934,AUSTRALIA,New South Wales,M,,,False,,,,Hand bitten while landing shark PROVOKED INCIDENT
1934-06-20,1934,USA,Florida,M,8,,True,,,,FATAL
1934-04-15,1934,AUSTRALIA,Queensland,M,34,,False,9,Mañana,,Leg lacerated & punctured
1934-04-01,1934,SOUTH AFRICA,KwaZulu-Natal,M,,,True,15,Tarde,,FATAL
1934-04-01,1934,SOUTH AFRICA,KwaZulu-Natal,M,12,,False,12,Tarde,,Right thigh lacerated
1934-04-01,1934,AUSTRALIA,New South Wales,M,15,,True,12,Tarde,,"FATAL, right leg lacerated"
1934-03-12,1934,AUSTRALIA,New South Wales,M,17,,True,15,Tarde,,"FATAL, leg & buttocks removed "
1934-03-01,1934,AUSTRALIA,New South Wales,NAN,,,False,,,,"No injury to occupants, hooked shark, snapped at rudder & then attacked boat PROVOKED INCIDENT"
1934-02-24,1934,AUSTRALIA,Torres Strait,M,,,False,12,Tarde,Tigre,"Lacerated knee & foot, deep puncture wounds"
1934-02-22,1934,CHILE,Elqui Province,M,,,True,,,,FATAL
,1934,TURKEY,Istanbul,M,,,False,,,,No injury
1934-01-27,1934,AUSTRALIA,New South Wales,M,15,,False,,,,"Bumped, chest bitten & badly injured"
1934-01-07,1934,AUSTRALIA,New South Wales,M,22,,False,15,Tarde,,Severely lacerated  right leg.  Later surgically amputated & survived despite gas gangrene
1934-01-01,1934,PHILIPPINES,,M,,,False,,,,Minor wounds to thigh
1933-11-20,1933,AUSTRALIA,Torres Strait,M,,,True,,,Tigre,"FATAL, right buttock & thigh bitten "
1933-11-18,1933,AUSTRALIA,Queensland,M,17,,False,,,Tigre,"Hand badly injured, right arm surgically amputated above wrist"
,1933,AUSTRALIA,Queensland,M,,,False,,,,Hand severed
,1933,ISRAEL,,M,,,False,,,,"One man bitten on thigh, another on arm"
1933-08-28,1933,USA,California,M,,,False,,,,Severely lacerated arm PROVOKED INCIDENT
1933-08-28,1933,USA,South Carolina,M,,,False,,,,Right heel & ankle bitten
,1933,USA,Connecticut,F,,,False,,,,Foot bitten
,1933,USA,California,M,50,,False,,,Tigre,Survived
1933-07-03,1933,AUSTRALIA,Western Australia,M,,,False,,,,"No injury, shark tore diving suit"
1933-06-21,1933,USA,South Carolina,M,15,,False,,,,Right knee & left leg bitten
1933-06-16,1933,USA,South Carolina,F,,,False,,,,Left calf bitten
1933-06-13,1933,AUSTRALIA,Northern Territory,M,,,,,,,"No injury, ""shark chased him ashore"""
1933-05-24,1933,BARBADOS,St Michael Parish,NAN,,,True,,,,"5 survived  & 4 perished, but shark involvement not confirmed"
1933-05-23,1933,AUSTRALIA,Queensland,M,,,False,,,,Laceration to lower leg by netted shark PROVOKED INCIDENT
,1933,AUSTRALIA,Queensland,M,,,False,,,,Lacerations to legs from fins of shark
1933-05-03,1933,CUBA,Havana Province,M,,,True,,,,FATAL
1933-04-10,1933,USA,Florida,M,24,,True,,,Tigre,FATAL
1933-02-26,1933,AUSTRALIA,New South Wales,M,,,False,,,,Abrasions to legs
,1933,AUSTRALIA,Torres Strait,M,,,False,,,,"Injuries to arm, shoulder & chest, took 2 days to reach hospital"
1933-02-14,1933,AUSTRALIA,South Australia,NAN,,,False,,,,No injury to occupants. Shark leapt into boat during sailing races
1933-02-12,1933,AUSTRALIA,South Australia,M,,,False,,,,Forearm injured by hooked shark PROVOKED INCIDENT
1933-01-04,1933,AUSTRALIA,Queensland,M,38,,True,17,Tarde,,Severe abdominal wounds FATAL (Note: 14 days earlier a dog was bitten in two by a large shark)
,1932,AUSTRALIA,Northern Territory,M,,,False,,,,Leg bitten
,1932,NEW ZEALAND,North Island,M,,,False,,,,Laceration to hand  PROVOKED INCIDENT
1932-11-08,1932,CUBA,,NAN,,,,,,,
1932-10-31,1932,AUSTRALIA,New South Wales,M,24,,False,11,Mañana,,"Torso bitten with pneumothorax, slight lacerations on left hand"
1932-10-11,1932,CAPE VERDE,Barlavento Islands,M,27,,True,,,,FATAL
,1932,FIJI,Viti Levu Island,M,,,False,,,,Left arm severely bitten
1932-08-30,1932,AUSTRALIA,New South Wales,M,,,False,,,,Hand bitten by landed shark PROVOKED INCIDENT
1932-08-30,1932,AUSTRALIA,New South Wales,M,,,False,,,,Bitten by landed shark PROVOKED INCIDENT
1932-08-10,1932,USA,New Jersey,M,,,False,,,,Hooked shark gashed right leg      PROVOKED INCIDENT
1932-08-09,1932,AUSTRALIA,Torres Strait,M,,,False,,,,Bitten on buttock & leg
1932-08-06,1932,BAHAMAS,New Providence District,M,18,,False,,,,"No injury, hooked shark rammed tripod PROVOKED INCIDENT"
,1932,USA,Texas,M,17,,,,,,Body recovered  from 9' shark but death due to shark bite was not confirmed
1932-07-02,1932,CANADA,Bay of Fundy,M,,,False,,,Blanco,"No injury to occupants, shark bumped boat repeatedly"
1932-06-28,1932,USA,New Jersey,M,32,,False,,,,Knee bitten by boated shark PROVOKED INCIDENT
1932-06-26,1932,USA,New Jersey,M,,,False,,,,Ankle broken when 500-lb boated shark lashed him with its tail PROVOKED INCIDENT
1932-06-20,1932,FIJI,Yasawa Islands,F,,,True,,,,FATAL
1932-05-12,1932,AUSTRALIA,Torres Strait,M,,,True,,,,FATAL
1932-05-01,1932,AUSTRALIA,Torres Strait,M,,,False,,,,Severe injury to forearm near elbow
1932-04-16,1932,PHILIPPINES,Manila,M,,,True,,,,"FATAL, torso bitten "
1932-04-16,1932,PHILIPPINES,Manila,F,,,True,,,,"FATAL, torso bitten "
1932-02-16,1932,USA,Hawaii,M,,,False,,,,Two 6-inch lacerations
1932-02-13,1932,AUSTRALIA,Queensland,M,,,False,,,,Foot bitten
1932-02-08,1932,PHILIPPINES,Manila,M,,,True,,,,"FATAL, died next day at 03h00"
1932-01-27,1932,AUSTRALIA,Queensland,M,,,False,,,,Thigh bitten
1932-01-11,1932,AUSTRALIA,Victoria,NAN,,,,,,,No details
1932-01-06,1932,MEXICO,Baja California,M,,,True,,,,Hooked shark capsized rowboat & the 2 men were drowned PROVOKED INCIDENT
1932-01-01,1932,SOUTH AFRICA,Eastern Cape Province,M,23,,False,,,,"Right shin, calf and sole of foot lacerated"
1931-11-26,1931,AUSTRALIA,Torres Strait,M,45,,False,,,,Left foot acerated
1931-09-27,1931,JAMAICA,Kingston Parish,M,,,True,12,Tarde,,FATAL
1931-09-21,1931,USA,Florida,M,,,False,,,,Minor injury
1931-09-21,1931,USA,Florida,F,20,,False,,,Martillo,Right thigh & calf lacerated
1931-09-02,1931,USA,Hawaii,M,,,,,,,"Swept out to sea by strong currents, his remains found in a 5.5m shark caught off Barbers Point"
1931-08-31,1931,CUBA,Havana Province,M,18,,True,,,,FATAL  (Wire netting installed at local beaches after this incident.)
1931-08-30,1931,USA,Hawaii,M,,,,,,,"""Mysteriously disappeared"" His body was found in an 18', 750-lb shark caught at Barber's Point on 01-Sep-1931"
1931-08-27,1931,USA,New Jersey,NAN,,,False,,,,No injury to occupants. Shark chasing fish struck boat
1931-08-25,1931,CUBA,Havana Province,M,23,,True,,,,"FATAL, right leg bitten "
1931-08-23,1931,CUBA,Havana Province,M,,,True,,,,"FATAL, ""rescuers saw shark trying to drag him under by the leg"" "
1931-08-18,1931,USA,Texas,M,,,False,,,,Minor injury
,1931,USA,New Jersey,M,,,False,,,,Survived
1931-08-01,1931,AUSTRALIA,Queensland,M,,,True,,,,FATAL
,1931,FIJI,Viti Levu Island,M,,,False,,,,Multiple injuries 
1931-07-15,1931,USA,New Jersey,M,,,False,,,,Nipped on leg
1931-06-14,1931,USA,Hawaii,M,,,False,,,,Survived
1931-06-13,1931,USA,Hawaii,M,,,False,,,Tigre,Tip of finger amputated PROVOKED INCIDENT
,1931,USA,Florida,M,,,False,,,,Lacerations to fingers
1931-05-02,1931,AUSTRALIA,New South Wales,NAN,,,False,,,,No injury to occupants; oar & rudder bitten
,1931,,French Southern Territories,M,,,True,,,,FATAL
1931-03-22,1931,AUSTRALIA,Queensland,M,19,,True,,,,"FATAL, left thigh severely bitten "
1931-03-16,1931,TURKEY,,NAN,,,False,,,,"No injury to occupants, shark crushed boat"
1931-03-06,1931,AUSTRALIA,South Australia,M,,,False,,,,"Finger lacerated, PROVOKED INCIDENT"
1931-02-10,1931,AUSTRALIA,New South Wales,M,39,,,4,Madrugada,,Death may have been due to drowning
1931-01-24,1931,AUSTRALIA,Torres Strait,M,,,False,,,,Recovered
1931-01-14,1931,AUSTRALIA,Torres Strait,M,,,False,,,,"Thigh, kneecap & lower leg badly lacerated"
1931-01-07,1931,AUSTRALIA,Queensland,M,18,,False,16,Tarde,,Severe bump & few superficial wounds 
1931-01-01,1931,TONGA,Niua ,M,,,True,,,,"FATAL, thereafter canoes were used to carry the mail"
1931-01-01,1931,PAPUA NEW GUINEA,,NAN,,,,,,,No details
1930-12-25,1930,AUSTRALIA,New South Wales,M,49,,False,14,Tarde,,"Bumped by shark, legs abraded"
1930-12-13,1930,AUSTRALIA,New South Wales,M,,,True,,,,FATAL
1930-12-02,1930,AUSTRALIA,Victoria,NAN,,,False,,,,No injury to occupants; shark seized gunwale & tried to overturn boat
1930-12-01,1930,AUSTRALIA,New South Wales,M,,,True,,,,FATAL
1930-11-30,1930,AUSTRALIA,Queensland,M,,,False,,,,Laceration to leg
,1930,HONDURAS,Black River,M,,,True,,,,FATAL
1930-01-01,1930,AZORES,,NAN,,,False,,,,"No inury to occupants, shark struck boat"
1930-08-31,1930,AUSTRALIA,Western Australia,M,17,,False,15,Tarde,,Minor injury
1930-08-16,1930,SPAIN,Canary Islands,M,38,,False,,,,Leg bitten
1930-08-06,1930,USA,Florida,M,,,False,6,Mañana,,Lacerations to foot & ankle
1930-07-19,1930,CUBA,Havana Province,M,29,,False,,,,"Right arm & leg bitten, arm & leg surgically amputated "
1930-07-11,1930,USA,Florida,M,21,,False,,,Tigre,Arm lacerated from shoulder to wrist
1930-06-04,1930,AUSTRALIA,Torres Strait,M,,,True,,,,FATAL
1930-05-27,1930,USA,Texas,M,,,False,18,Tarde,,Lacerations to arm
,1930,TURKEY,,M,,,False,,,,No injury but shark damaged boat
1930-05-11,1930,COSTA RICA,Limón Province,NAN,,,,,,,Shark involvement prior to death was not confirmed
1930-04-08,1930,SOUTH AFRICA,Eastern Cape Province,M,17,,,,,,"Remains of drowning victim recovered from 250-lb female ""blue fin"" shark"
,1930,USA,Florida,M,,,False,,,,No injury to diver but shark left 3 toothmarks in his helmet
1930-02-20,1930,AUSTRALIA,Torres Strait,M,19,,False,,,,Arm & chest injured
1930-02-15,1930,AUSTRALIA,Victoria,M,18,,True,16,Tarde,Blanco,FATAL
,1930,AUSTRALIA,Western Australia,M,,,False,,,,Laceration to thigh from trapped shark PROVOKED INCIDENT
1930-01-22,1930,MEXICO,Veracruz,NAN,,,True,,,,remains of one of the crew found in shark
1930-01-16,1930,SOUTH AFRICA,Western Cape Province,M,23,,False,17,Tarde,Blanco,Torso & arm bitten
1930-01-01,1930,MAURITIUS,,M,,,True,,,,Five men were said to have been killed by sharks 
1930-01-01,1930,OKINAWA,,M,17,,False,,,,Survived
1930-01-01,1930,SOUTH AFRICA,Eastern Cape Province,M,,,True,,,,FATAL
1929-12-26,1929,AUSTRALIA,New South Wales,M,16,,True,,,Tigre,"FATAL, left arm severed above elbow, lacerations on chest, right thumb severed, left thigh lacerated to bone, abrasions  "
1929-12-21,1929,AUSTRALIA,Torres Strait,M,,,False,,,,Recovered at Thursday Island Hospital
1929-12-16,1929,AUSTRALIA,New South Wales,F,17,,False,,,,Superficial lacerations on right leg
1929-12-13,1929,AUSTRALIA,Torres Strait,M,,,False,,,,Injuries to chest & arm
,1929,,,M,20,,True,,,,FATAL
,1929,AUSTRALIA,Queensland,M,,,True,,,,FATAL
1929-11-29,1929,KIRIBATI,Phoenix Islands,M,,,True,,,,"11 of her crew perished, most, possibly all, deaths were due to drowning"
1929-11-21,1929,CUBA,Cienfuegos Province,M,,,False,,,,"Shark attacked his boat, threatening to capsize it. He jumped overboard & shark bit his arm. He knifed & killed shark. Later his arm was surgically amputated"
1929-10-20,1929,AUSTRALIA,Torres Strait,M,,,False,,,,Heel injured
1929-10-02,1929,SPAIN,Valencia,M,,,False,,,,Arm injured when sharks rammed his boat
1929-09-01,1929,AUSTRALIA,Queensland,M,42,,True,,,,"FATAL, severe injuries to both legs "
1929-08-05,1929,USA,South Carolina,M,,,False,,,,Left foot & ankle bitten
1929-07-29,1929,MEXICO,Tamaulipas,M,,,False,,,,Right leg severed below knee
,1929,CAPE VERDE,Santiago Island,F,,,,,,,Body of woman recovered from 15' shark
1929-06-23,1929,USA,Florida,M,,,False,,,,Leg bitten by hooked shark PROVOKED INCIDENT
1929-05-31,1929,AUSTRALIA,Torres Strait,M,,,False,,,,"Injuries to both legs, buttocks, back, lower abdomen & chest"
,1929,AUSTRALIA,Queensland,M,,,False,,,,Thigh bitten
,1929,AUSTRALIA,Queensland,M,,,False,,,,Lacerations to right wrist
1929-04-11,1929,AUSTRALIA,Queensland,M,19,,False,13,Tarde,,Right calf severely bitten by shark caught in the net PROVOKED INCIDENT
1929-04-09,1929,AUSTRALIA,Torres Strait,M,,,True,,,,FATAL
1929-04-04,1929,AUSTRALIA,Torres Strait,M,,,True,,,,FATAL
1929-03-16,1929,USA,Florida,M,26,,False,12,Tarde,,Right sole & toes lacerated
1929-03-12,1929,AUSTRALIA,Torres Strait,M,,,True,,,,FATAL
1929-03-04,1929,AUSTRALIA,South Australia,M,9,,False,,,,Foot bitten
1929-03-04,1929,AUSTRALIA,South Australia,M,12,,False,,,,Legs bitten
1929-02-18,1929,AUSTRALIA,New South Wales,M,20,,True,15,Tarde,,"FATAL, both thighs lacerated, right foot, fingers and knee abraded, died of sepsis"
1929-02-09,1929,AUSTRALIA,Western Australia,NAN,,,False,,,,"No injury, shark pushed canoe from jetty to a point 100 m away"
1929-02-08,1929,AUSTRALIA,New South Wales,M,39,,True,16,Tarde,,"FATAL, right thigh bitten, femoral artery severed"
1929-01-27,1929,AUSTRALIA,Queensland,M,,,True,17,Tarde,,"FATAL, right buttock lacerated, left arm severed above elbow,  right forearm severed by shark, both arms surgically amputated"
1929-01-14,1929,NEW ZEALAND,North Island,F,,,False,,,,"One was bitten on the leg, the other on the arm"
1929-01-12,1929,AUSTRALIA,New South Wales,M,14,,True,18,Tarde,,"FATAL, right thigh & hip bitten"
1929-01-06,1929,TURKEY,,M,,,True,,,,FATAL
1929-01-05,1929,FIJI,Viti Levu Island,M,,,True,,,,"FATAL, hand severed, both legs & arms bitten & nearly severed "
